id_gestion,gestor_id,gestor,tipo_gestor,mes,fecha_gestion,id_deudor,documento,segmento,producto,departamento,tramo_mora,canal,usa_kobra,calidad_gestion,sentimiento_cliente,emocion_dominante,tecnicas_usadas,resultado,fecha_compromiso,fecha_pago,monto_gestionado,monto_acordado,cuotas,descuento,recupero,notas
GE-0005376,IA01,Gestor IA01,IA,2026-04,2026-04-11,KB-107682,,Corporativo,Tarjeta de crédito,Montevideo,31-60,WhatsApp,True,86.1,0.147,neutro,4,Pago,,2026-04-11,1099030.0,769321.0,1,0.3,855660.0,Abonó el total de la deuda.
GE-0005377,IA01,Gestor IA01,IA,2026-04,2026-04-03,KB-100583,,Retail,Microcrédito,Canelones,180+,WhatsApp,True,83.8,0.134,objecion,4,Pago,,2026-04-03,35590.0,33810.0,1,0.05,22205.0,Abonó el total de la deuda.
GE-0005378,IA01,Gestor IA01,IA,2026-04,2026-04-28,KB-105488,,Pyme,Cuenta corriente,Montevideo,1-30,Llamada,True,79.9,0.691,intencion_pago,3,Pago,,2026-04-28,92480.0,92480.0,1,0.0,89703.0,Abonó el total de la deuda.
GE-0005379,IA01,Gestor IA01,IA,2026-04,2026-04-16,KB-107321,,Retail,Financiación retail,Montevideo,180+,Llamada,True,86.5,-0.487,enojo,5,Pago,,2026-04-16,19260.0,19260.0,1,0.0,13482.0,Abonó el total de la deuda.
GE-0005380,IA01,Gestor IA01,IA,2026-04,2026-04-03,KB-105455,,Retail,Financiación retail,Florida,1-30,Llamada,True,83.2,0.48,intencion_pago,4,Pago,,2026-04-03,3580.0,2506.0,1,0.3,2764.0,Abonó el total de la deuda.
GE-0005381,IA01,Gestor IA01,IA,2026-04,2026-04-20,KB-107802,,Pyme,Tarjeta de crédito,Montevideo,31-60,Llamada,True,81.0,-0.124,ansiedad,4,Promesa,2026-04-25,,91380.0,82242.0,3,0.1,51965.0,Arreglo de pago acordado; enviar comprobante.
GE-0005382,IA01,Gestor IA01,IA,2026-04,2026-04-07,KB-109183,,Pyme,Crédito automotor,San José,61-90,WhatsApp,True,81.1,0.247,neutro,6,Promesa,2026-04-12,,233290.0,163303.0,6,0.3,118177.0,Arreglo de pago acordado; enviar comprobante.
GE-0005383,IA01,Gestor IA01,IA,2026-04,2026-04-06,KB-108044,,Retail,Préstamo personal,Salto,1-30,WhatsApp,True,89.3,-0.23,ansiedad,6,Promesa,2026-04-11,,34690.0,32956.0,1,0.05,19162.0,Arreglo de pago acordado; enviar comprobante.
GE-0005384,IA01,Gestor IA01,IA,2026-04,2026-04-20,KB-106603,,Retail,Financiación retail,Montevideo,91-180,Llamada,True,85.1,0.128,objecion,5,Promesa,2026-04-25,,31940.0,31940.0,4,0.0,16028.0,Arreglo de pago acordado; enviar comprobante.
GE-0005385,IA01,Gestor IA01,IA,2026-04,2026-04-29,KB-103901,,Pyme,Cuenta corriente,Canelones,91-180,WhatsApp,True,79.8,-0.341,frustracion,3,Promesa,2026-04-30,,18160.0,17252.0,2,0.05,5712.0,Arreglo de pago acordado; enviar comprobante.
GE-0005386,IA01,Gestor IA01,IA,2026-04,2026-04-06,KB-111373,,Pyme,Préstamo personal,Salto,31-60,Llamada,True,86.2,-0.019,objecion,5,Pago,,2026-04-06,135650.0,135650.0,1,0.0,99557.0,Abonó el total de la deuda.
GE-0005387,IA01,Gestor IA01,IA,2026-04,2026-04-08,KB-106224,,Retail,Préstamo personal,Montevideo,1-30,WhatsApp,True,82.0,0.295,neutro,5,Promesa,2026-04-13,,61160.0,61160.0,1,0.0,24929.0,Arreglo de pago acordado; enviar comprobante.
GE-0005388,IA01,Gestor IA01,IA,2026-04,2026-04-20,KB-110036,,Retail,Tarjeta de crédito,Paysandú,91-180,Llamada,True,81.6,0.157,objecion,3,Promesa,2026-04-25,,4980.0,3984.0,3,0.2,2231.0,Arreglo de pago acordado; enviar comprobante.
GE-0005389,IA01,Gestor IA01,IA,2026-04,2026-04-28,KB-106720,,Retail,Tarjeta de crédito,Montevideo,31-60,WhatsApp,True,82.3,-0.253,ansiedad,5,Pago,,2026-04-28,21110.0,18999.0,1,0.1,19477.0,Abonó el total de la deuda.
GE-0005390,IA01,Gestor IA01,IA,2026-04,2026-04-09,KB-109261,,Pyme,Crédito automotor,Canelones,91-180,WhatsApp,True,84.9,0.189,objecion,5,Pago,,2026-04-09,123470.0,117296.0,1,0.05,114021.0,Abonó el total de la deuda.
GE-0005391,IA01,Gestor IA01,IA,2026-04,2026-04-29,KB-102393,,Retail,Cuenta corriente,Canelones,61-90,Llamada,True,84.6,0.124,enojo,5,Informado,,,25110.0,0.0,0,0.0,0.0,Se informó la deuda / se dejó mensaje.
GE-0005392,IA01,Gestor IA01,IA,2026-04,2026-04-09,KB-108698,,Retail,Préstamo personal,Canelones,91-180,WhatsApp,True,87.6,-0.243,dificultad_economica,5,Pago,,2026-04-09,29950.0,29950.0,1,0.0,24981.0,Abonó el total de la deuda.
GE-0005393,IA01,Gestor IA01,IA,2026-04,2026-04-07,KB-100775,,Pyme,Crédito automotor,Montevideo,31-60,Llamada,True,76.2,0.586,intencion_pago,4,Informado,,,61340.0,0.0,0,0.0,0.0,Se informó la deuda / se dejó mensaje.
GE-0005394,IA01,Gestor IA01,IA,2026-04,2026-04-09,KB-109389,,Retail,Cuenta corriente,Maldonado,91-180,Llamada,True,83.9,0.143,objecion,5,Promesa,2026-04-14,,86710.0,86710.0,1,0.0,28810.0,Arreglo de pago acordado; enviar comprobante.
GE-0005395,IA01,Gestor IA01,IA,2026-04,2026-04-15,KB-106360,,Retail,Préstamo personal,Montevideo,1-30,Llamada,True,92.4,0.726,intencion_pago,2,Promesa,2026-04-20,,58260.0,55347.0,5,0.05,32459.0,Arreglo de pago acordado; enviar comprobante.
GE-0005396,IA01,Gestor IA01,IA,2026-04,2026-04-23,KB-108430,,Pyme,Préstamo personal,Montevideo,91-180,Llamada,True,81.8,-0.343,dificultad_economica,5,No contactado,,,26200.0,0.0,0,0.0,0.0,No se logró contacto.
GE-0005397,IA01,Gestor IA01,IA,2026-04,2026-04-08,KB-106680,,Retail,Cuenta corriente,Montevideo,61-90,WhatsApp,True,83.5,-0.31,frustracion,4,Pago,,2026-04-08,20870.0,20870.0,1,0.0,14096.0,Abonó el total de la deuda.
GE-0005398,IA01,Gestor IA01,IA,2026-04,2026-04-23,KB-108389,,Pyme,Crédito automotor,Rocha,91-180,Llamada,True,85.7,-0.144,ansiedad,3,Pago,,2026-04-23,145290.0,130761.0,1,0.1,104792.0,Abonó el total de la deuda.
GE-0005399,IA01,Gestor IA01,IA,2026-04,2026-04-28,KB-101614,,Pyme,Tarjeta de crédito,Tacuarembó,1-30,Llamada,True,75.7,0.595,intencion_pago,3,Sin acuerdo,,,93080.0,0.0,0,0.0,0.0,No aceptó la propuesta; reintentar.
GE-0005400,IA01,Gestor IA01,IA,2026-04,2026-04-22,KB-106443,,Retail,Tarjeta de crédito,Paysandú,91-180,WhatsApp,True,76.2,-0.432,frustracion,2,Sin acuerdo,,,29560.0,0.0,0,0.0,0.0,No aceptó la propuesta; reintentar.
GE-0005401,IA01,Gestor IA01,IA,2026-04,2026-04-02,KB-102008,,Retail,Financiación retail,Rocha,91-180,Llamada,True,79.0,-0.258,dificultad_economica,5,No contactado,,,15300.0,0.0,0,0.0,0.0,No se logró contacto.
GE-0005402,IA02,Gestor IA02,IA,2026-04,2026-04-07,KB-110765,,Retail,Tarjeta de crédito,Artigas,61-90,WhatsApp,True,78.0,-0.102,dificultad_economica,3,Pago,,2026-04-07,46100.0,46100.0,1,0.0,43014.0,Abonó el total de la deuda.
GE-0005403,IA02,Gestor IA02,IA,2026-04,2026-04-30,KB-106575,,Retail,Tarjeta de crédito,Tacuarembó,31-60,WhatsApp,True,88.9,0.638,intencion_pago,5,Promesa,2026-04-30,,40270.0,40270.0,3,0.0,16955.0,Arreglo de pago acordado; enviar comprobante.
GE-0005404,IA02,Gestor IA02,IA,2026-04,2026-04-17,KB-109181,,Retail,Préstamo personal,Montevideo,180+,Llamada,True,86.1,-0.326,frustracion,1,No contactado,,,55870.0,0.0,0,0.0,0.0,No se logró contacto.
GE-0005405,IA02,Gestor IA02,IA,2026-04,2026-04-08,KB-107608,,Retail,Microcrédito,Maldonado,31-60,Llamada,True,88.6,0.038,objecion,5,Pago,,2026-04-08,18360.0,18360.0,1,0.0,18112.0,Abonó el total de la deuda.
GE-0005406,IA02,Gestor IA02,IA,2026-04,2026-04-08,KB-109135,,Pyme,Microcrédito,Paysandú,1-30,WhatsApp,True,83.2,-0.035,neutro,4,Sin acuerdo,,,47930.0,0.0,0,0.0,0.0,No aceptó la propuesta; reintentar.
GE-0005407,IA02,Gestor IA02,IA,2026-04,2026-04-01,KB-107451,,Retail,Microcrédito,Tacuarembó,91-180,Llamada,True,89.6,-0.152,ansiedad,6,Sin acuerdo,,,40610.0,0.0,0,0.0,0.0,No aceptó la propuesta; reintentar.
GE-0005408,IA02,Gestor IA02,IA,2026-04,2026-04-16,KB-110569,,Retail,Financiación retail,Montevideo,91-180,WhatsApp,True,83.5,-0.234,dificultad_economica,3,Pago,,2026-04-16,12890.0,10312.0,1,0.2,9555.0,Abonó el total de la deuda.
GE-0005409,IA02,Gestor IA02,IA,2026-04,2026-04-13,KB-101533,,Pyme,Crédito automotor,Artigas,1-30,Llamada,True,90.7,0.444,intencion_pago,5,Pago,,2026-04-13,101840.0,96748.0,1,0.05,71871.0,Abonó el total de la deuda.
GE-0005410,IA02,Gestor IA02,IA,2026-04,2026-04-27,KB-111620,,Retail,Préstamo personal,Cerro Largo,61-90,WhatsApp,True,91.5,0.153,objecion,5,Sin acuerdo,,,33930.0,0.0,0,0.0,0.0,No aceptó la propuesta; reintentar.
GE-0005411,IA02,Gestor IA02,IA,2026-04,2026-04-30,KB-109767,,Retail,Microcrédito,Paysandú,61-90,WhatsApp,True,85.9,0.036,ansiedad,5,Sin acuerdo,,,37410.0,0.0,0,0.0,0.0,No aceptó la propuesta; reintentar.
GE-0005412,IA02,Gestor IA02,IA,2026-04,2026-04-20,KB-103930,,Retail,Tarjeta de crédito,Maldonado,31-60,WhatsApp,True,84.8,-0.059,frustracion,3,Sin acuerdo,,,10230.0,0.0,0,0.0,0.0,No aceptó la propuesta; reintentar.
GE-0005413,IA02,Gestor IA02,IA,2026-04,2026-04-14,KB-111388,,Retail,Tarjeta de crédito,Flores,91-180,Llamada,True,84.5,-0.076,dificultad_economica,2,Promesa,2026-04-19,,41940.0,41940.0,5,0.0,18680.0,Arreglo de pago acordado; enviar comprobante.
GE-0005414,IA02,Gestor IA02,IA,2026-04,2026-04-16,KB-100618,,Pyme,Préstamo personal,Montevideo,31-60,Llamada,True,83.1,0.461,intencion_pago,4,Promesa,2026-04-21,,200820.0,190779.0,1,0.05,87571.0,Arreglo de pago acordado; enviar comprobante.
GE-0005415,IA02,Gestor IA02,IA,2026-04,2026-04-14,KB-103227,,Corporativo,Préstamo personal,Montevideo,180+,WhatsApp,True,82.3,0.082,objecion,4,Promesa,2026-04-19,,481840.0,337288.0,4,0.3,147556.0,Arreglo de pago acordado; enviar comprobante.
GE-0005416,IA02,Gestor IA02,IA,2026-04,2026-04-14,KB-106285,,Retail,Tarjeta de crédito,Montevideo,1-30,WhatsApp,True,89.5,0.131,neutro,6,Pago,,2026-04-14,23380.0,22211.0,1,0.05,21084.0,Abonó el total de la deuda.
GE-0005417,IA02,Gestor IA02,IA,2026-04,2026-04-14,KB-102670,,Retail,Cuenta corriente,San José,91-180,WhatsApp,True,82.0,0.144,objecion,4,Promesa,2026-04-19,,38160.0,38160.0,6,0.0,14017.0,Arreglo de pago acordado; enviar comprobante.
GE-0005418,IA02,Gestor IA02,IA,2026-04,2026-04-02,KB-103382,,Retail,Préstamo personal,Montevideo,91-180,Llamada,True,87.2,-0.256,frustracion,4,Promesa,2026-04-07,,21670.0,19503.0,2,0.1,8011.0,Arreglo de pago acordado; enviar comprobante.
GE-0005419,IA02,Gestor IA02,IA,2026-04,2026-04-08,KB-100439,,Retail,Tarjeta de crédito,Salto,1-30,WhatsApp,True,84.6,0.535,intencion_pago,4,Pago,,2026-04-08,5410.0,5410.0,1,0.0,3900.0,Abonó el total de la deuda.
GE-0005420,IA02,Gestor IA02,IA,2026-04,2026-04-07,KB-108909,,Retail,Crédito automotor,Cerro Largo,31-60,Llamada,True,81.5,0.35,neutro,4,Pago,,2026-04-07,14050.0,14050.0,1,0.0,10972.0,Abonó el total de la deuda.
GE-0005421,IA02,Gestor IA02,IA,2026-04,2026-04-26,KB-111935,,Corporativo,Crédito automotor,Rivera,31-60,WhatsApp,True,83.6,0.181,neutro,4,Promesa,2026-04-30,,1421370.0,1421370.0,1,0.0,781700.0,Arreglo de pago acordado; enviar comprobante.
GE-0005422,IA02,Gestor IA02,IA,2026-04,2026-04-22,KB-100576,,Retail,Tarjeta de crédito,Montevideo,61-90,WhatsApp,True,87.8,0.118,neutro,6,Pago,,2026-04-22,54660.0,43728.0,1,0.2,45396.0,Abonó el total de la deuda.
GE-0005423,IA02,Gestor IA02,IA,2026-04,2026-04-09,KB-102609,,Retail,Tarjeta de crédito,Salto,61-90,Llamada,True,83.5,0.016,objecion,4,Fallecido,,,6820.0,0.0,0,0.0,0.0,Titular fallecido; derivar a legales.
GE-0005424,IA02,Gestor IA02,IA,2026-04,2026-04-08,KB-108842,,Retail,Microcrédito,Canelones,1-30,WhatsApp,True,78.3,-0.332,ansiedad,5,Sin acuerdo,,,126590.0,0.0,0,0.0,0.0,No aceptó la propuesta; reintentar.
GE-0005425,IA02,Gestor IA02,IA,2026-04,2026-04-16,KB-111759,,Retail,Crédito automotor,Montevideo,91-180,Llamada,True,88.6,-0.249,frustracion,4,Sin acuerdo,,,53000.0,0.0,0,0.0,0.0,No aceptó la propuesta; reintentar.
GE-0005426,IA02,Gestor IA02,IA,2026-04,2026-04-02,KB-105754,,Retail,Préstamo personal,Canelones,91-180,Llamada,True,86.7,-0.25,dificultad_economica,5,Promesa,2026-04-07,,35070.0,24549.0,4,0.3,16549.0,Arreglo de pago acordado; enviar comprobante.
GE-0005427,IA02,Gestor IA02,IA,2026-04,2026-04-08,KB-102604,,Corporativo,Cuenta corriente,Montevideo,1-30,WhatsApp,True,87.4,0.878,intencion_pago,4,Pago,,2026-04-08,2436160.0,1948928.0,1,0.2,2279934.0,Abonó el total de la deuda.
GE-0005428,IA02,Gestor IA02,IA,2026-04,2026-04-11,KB-103552,,Retail,Tarjeta de crédito,Flores,1-30,Llamada,True,82.8,-0.168,ansiedad,6,Promesa,2026-04-16,,20850.0,19808.0,6,0.05,10276.0,Arreglo de pago acordado; enviar comprobante.
GE-0005429,IA02,Gestor IA02,IA,2026-04,2026-04-01,KB-110102,,Retail,Microcrédito,Colonia,31-60,Llamada,True,82.8,-0.145,objecion,4,Pago,,2026-04-01,4840.0,4598.0,1,0.05,3962.0,Abonó el total de la deuda.
GE-0005430,IA02,Gestor IA02,IA,2026-04,2026-04-12,KB-100484,,Pyme,Préstamo personal,Montevideo,31-60,WhatsApp,True,89.2,0.195,neutro,4,Pago,,2026-04-12,216670.0,216670.0,1,0.0,213626.0,Abonó el total de la deuda.
GE-0005431,IA02,Gestor IA02,IA,2026-04,2026-04-13,KB-103723,,Pyme,Tarjeta de crédito,Salto,61-90,WhatsApp,True,83.4,0.233,neutro,3,Pago,,2026-04-13,50370.0,50370.0,1,0.0,33376.0,Abonó el total de la deuda.
GE-0005432,IA02,Gestor IA02,IA,2026-04,2026-04-08,KB-108081,,Pyme,Financiación retail,Canelones,91-180,WhatsApp,True,83.4,0.158,neutro,4,Sin acuerdo,,,197780.0,0.0,0,0.0,0.0,No aceptó la propuesta; reintentar.
GE-0005433,IA02,Gestor IA02,IA,2026-04,2026-04-03,KB-103368,,Pyme,Microcrédito,Montevideo,31-60,Llamada,True,78.7,-0.028,objecion,4,Sin acuerdo,,,230970.0,0.0,0,0.0,0.0,No aceptó la propuesta; reintentar.
GE-0005434,IA02,Gestor IA02,IA,2026-04,2026-04-21,KB-104868,,Corporativo,Tarjeta de crédito,Montevideo,1-30,WhatsApp,True,79.5,0.841,intencion_pago,5,Pago,,2026-04-21,539650.0,539650.0,1,0.0,420881.0,Abonó el total de la deuda.
GE-0005435,IA02,Gestor IA02,IA,2026-04,2026-04-11,KB-107110,,Pyme,Tarjeta de crédito,Canelones,31-60,Llamada,True,84.1,0.383,neutro,5,Promesa,2026-04-16,,42430.0,38187.0,2,0.1,24283.0,Arreglo de pago acordado; enviar comprobante.
GE-0005436,IA02,Gestor IA02,IA,2026-04,2026-04-16,KB-105000,,Retail,Préstamo personal,Montevideo,1-30,Llamada,True,77.3,0.205,neutro,4,Promesa,2026-04-21,,22690.0,22690.0,6,0.0,9578.0,Arreglo de pago acordado; enviar comprobante.
GE-0005437,IA02,Gestor IA02,IA,2026-04,2026-04-30,KB-100995,,Corporativo,Microcrédito,Salto,180+,WhatsApp,True,87.0,0.074,ansiedad,4,No contactado,,,371290.0,0.0,0,0.0,0.0,No se logró contacto.
GE-0005438,IA02,Gestor IA02,IA,2026-04,2026-04-24,KB-111847,,Pyme,Préstamo personal,Canelones,1-30,Llamada,True,84.2,0.461,intencion_pago,5,Promesa,2026-04-29,,61040.0,61040.0,5,0.0,23670.0,Arreglo de pago acordado; enviar comprobante.
GE-0005439,IA02,Gestor IA02,IA,2026-04,2026-04-02,KB-110686,,Retail,Cuenta corriente,Canelones,1-30,Llamada,True,82.1,0.299,neutro,5,Pago,,2026-04-02,17690.0,14152.0,1,0.2,12313.0,Abonó el total de la deuda.
GE-0005440,IA02,Gestor IA02,IA,2026-04,2026-04-14,KB-102567,,Retail,Préstamo personal,Montevideo,31-60,Llamada,True,84.2,-0.083,ansiedad,3,Promesa,2026-04-19,,17110.0,17110.0,5,0.0,9941.0,Arreglo de pago acordado; enviar comprobante.
GE-0005441,IA02,Gestor IA02,IA,2026-04,2026-04-06,KB-103359,,Pyme,Microcrédito,Paysandú,180+,WhatsApp,True,86.9,-0.202,dificultad_economica,5,Promesa,2026-04-11,,236760.0,236760.0,3,0.0,116154.0,Arreglo de pago acordado; enviar comprobante.
GE-0005442,IA02,Gestor IA02,IA,2026-04,2026-04-28,KB-105758,,Retail,Microcrédito,Montevideo,1-30,Llamada,True,83.1,0.029,ansiedad,4,Promesa,2026-04-30,,16360.0,15542.0,5,0.05,6847.0,Arreglo de pago acordado; enviar comprobante.
GE-0005443,IA02,Gestor IA02,IA,2026-04,2026-04-29,KB-102964,,Pyme,Crédito automotor,Montevideo,1-30,Llamada,True,79.5,-0.067,objecion,5,Pago,,2026-04-29,202530.0,162024.0,1,0.2,197910.0,Abonó el total de la deuda.
GE-0005444,IA02,Gestor IA02,IA,2026-04,2026-04-06,KB-103408,,Pyme,Microcrédito,Montevideo,1-30,Llamada,True,85.0,0.565,intencion_pago,2,Promesa,2026-04-11,,73220.0,69559.0,2,0.05,37027.0,Arreglo de pago acordado; enviar comprobante.
GE-0005445,IA02,Gestor IA02,IA,2026-04,2026-04-28,KB-105208,,Retail,Crédito automotor,Cerro Largo,91-180,WhatsApp,True,80.8,0.039,neutro,5,Promesa,2026-04-30,,22250.0,15575.0,2,0.3,12858.0,Arreglo de pago acordado; enviar comprobante.
GE-0005446,IA02,Gestor IA02,IA,2026-04,2026-04-16,KB-105950,,Retail,Tarjeta de crédito,Montevideo,1-30,Llamada,True,90.7,0.018,neutro,4,Promesa,2026-04-21,,48990.0,46540.0,1,0.05,28818.0,Arreglo de pago acordado; enviar comprobante.
GE-0005447,IA02,Gestor IA02,IA,2026-04,2026-04-29,KB-105160,,Retail,Cuenta corriente,Rivera,61-90,Llamada,True,86.6,-0.254,dificultad_economica,3,Pago,,2026-04-29,32000.0,32000.0,1,0.0,31465.0,Abonó el total de la deuda.
GE-0005448,IA02,Gestor IA02,IA,2026-04,2026-04-27,KB-108633,,Corporativo,Préstamo personal,Flores,91-180,WhatsApp,True,77.9,-0.043,ansiedad,4,Promesa,2026-04-30,,162330.0,162330.0,5,0.0,72516.0,Arreglo de pago acordado; enviar comprobante.
GE-0005449,IA02,Gestor IA02,IA,2026-04,2026-04-02,KB-106534,,Corporativo,Cuenta corriente,Montevideo,1-30,WhatsApp,True,84.3,0.687,intencion_pago,3,Pago,,2026-04-02,593430.0,474744.0,1,0.2,539163.0,Abonó el total de la deuda.
GE-0005450,IA02,Gestor IA02,IA,2026-04,2026-04-08,KB-103835,,Retail,Tarjeta de crédito,Salto,180+,WhatsApp,True,82.0,-0.589,frustracion,5,Promesa,2026-04-13,,28180.0,26771.0,1,0.05,13882.0,Arreglo de pago acordado; enviar comprobante.
GE-0005451,IA02,Gestor IA02,IA,2026-04,2026-04-03,KB-107625,,Pyme,Financiación retail,Durazno,1-30,Llamada,True,84.6,0.027,ansiedad,4,Sin acuerdo,,,101340.0,0.0,0,0.0,0.0,No aceptó la propuesta; reintentar.
GE-0005452,IA02,Gestor IA02,IA,2026-04,2026-04-03,KB-103837,,Pyme,Microcrédito,Montevideo,31-60,WhatsApp,True,83.9,-0.02,objecion,5,Promesa,2026-04-08,,136840.0,136840.0,3,0.0,73389.0,Arreglo de pago acordado; enviar comprobante.
GE-0005453,IA02,Gestor IA02,IA,2026-04,2026-04-04,KB-103140,,Pyme,Préstamo personal,Montevideo,91-180,WhatsApp,True,85.9,0.005,objecion,5,Promesa,2026-04-09,,33700.0,33700.0,4,0.0,16179.0,Arreglo de pago acordado; enviar comprobante.
GE-0005454,IA02,Gestor IA02,IA,2026-04,2026-04-03,KB-106958,,Corporativo,Microcrédito,Artigas,1-30,WhatsApp,True,81.1,0.262,neutro,5,Pago,,2026-04-03,1074610.0,1074610.0,1,0.0,953338.0,Abonó el total de la deuda.
GE-0005455,IA02,Gestor IA02,IA,2026-04,2026-04-24,KB-110322,,Pyme,Crédito automotor,Montevideo,31-60,WhatsApp,True,80.6,-0.141,ansiedad,4,Promesa,2026-04-29,,192280.0,192280.0,1,0.0,105436.0,Arreglo de pago acordado; enviar comprobante.
GE-0005456,IA02,Gestor IA02,IA,2026-04,2026-04-28,KB-111445,,Pyme,Préstamo personal,Montevideo,1-30,WhatsApp,True,77.7,0.053,neutro,4,Pago,,2026-04-28,76940.0,76940.0,1,0.0,72194.0,Abonó el total de la deuda.
GE-0005457,IA02,Gestor IA02,IA,2026-04,2026-04-14,KB-100267,,Retail,Cuenta corriente,San José,1-30,Llamada,True,92.8,0.105,neutro,3,Pago,,2026-04-14,20090.0,20090.0,1,0.0,19609.0,Abonó el total de la deuda.
GE-0005458,IA02,Gestor IA02,IA,2026-04,2026-04-30,KB-101496,,Pyme,Tarjeta de crédito,Montevideo,1-30,WhatsApp,True,84.3,0.247,neutro,4,Pago,,2026-04-30,149570.0,119656.0,1,0.2,125232.0,Abonó el total de la deuda.
GE-0005459,IA02,Gestor IA02,IA,2026-04,2026-04-22,KB-104114,,Retail,Financiación retail,Río Negro,1-30,WhatsApp,True,85.2,0.618,intencion_pago,4,Pago,,2026-04-22,12220.0,11609.0,1,0.05,12040.0,Abonó el total de la deuda.
GE-0005460,IA02,Gestor IA02,IA,2026-04,2026-04-28,KB-110087,,Retail,Crédito automotor,Soriano,31-60,Llamada,True,75.4,-0.186,objecion,3,Informado,,,24030.0,0.0,0,0.0,0.0,Se informó la deuda / se dejó mensaje.
GE-0005461,IA02,Gestor IA02,IA,2026-04,2026-04-02,KB-106515,,Pyme,Tarjeta de crédito,Rocha,1-30,WhatsApp,True,83.8,-0.182,objecion,5,Pago,,2026-04-02,49140.0,44226.0,1,0.1,46478.0,Abonó el total de la deuda.
GE-0005462,IA02,Gestor IA02,IA,2026-04,2026-04-15,KB-108772,,Retail,Tarjeta de crédito,Maldonado,31-60,Llamada,True,83.8,0.735,intencion_pago,4,Promesa,2026-04-20,,37360.0,33624.0,4,0.1,15535.0,Arreglo de pago acordado; enviar comprobante.
GE-0005463,IA02,Gestor IA02,IA,2026-04,2026-04-17,KB-101494,,Retail,Tarjeta de crédito,Montevideo,1-30,WhatsApp,True,79.6,0.712,intencion_pago,4,Pago,,2026-04-17,63720.0,63720.0,1,0.0,62255.0,Abonó el total de la deuda.
GE-0005464,IA02,Gestor IA02,IA,2026-04,2026-04-23,KB-107959,,Retail,Financiación retail,Rocha,180+,WhatsApp,True,80.2,-0.537,enojo,3,No contactado,,,26660.0,0.0,0,0.0,0.0,No se logró contacto.
GE-0005465,IA02,Gestor IA02,IA,2026-04,2026-04-13,KB-109385,,Pyme,Microcrédito,Maldonado,180+,Llamada,True,85.4,-0.238,frustracion,3,Promesa,2026-04-18,,310000.0,279000.0,5,0.1,124613.0,Arreglo de pago acordado; enviar comprobante.
GE-0005466,IA02,Gestor IA02,IA,2026-04,2026-04-01,KB-102736,,Retail,Préstamo personal,Montevideo,1-30,Llamada,True,88.0,0.669,intencion_pago,5,Promesa,2026-04-06,,35400.0,33630.0,4,0.05,17076.0,Arreglo de pago acordado; enviar comprobante.
GE-0005467,IA02,Gestor IA02,IA,2026-04,2026-04-29,KB-106067,,Retail,Tarjeta de crédito,Canelones,61-90,WhatsApp,True,84.3,-0.106,dificultad_economica,3,Pago,,2026-04-29,8590.0,8160.0,1,0.05,5833.0,Abonó el total de la deuda.
GE-0005468,IA02,Gestor IA02,IA,2026-04,2026-04-08,KB-110394,,Retail,Tarjeta de crédito,Montevideo,1-30,WhatsApp,True,88.8,-0.469,frustracion,3,Promesa,2026-04-13,,15480.0,15480.0,5,0.0,5547.0,Arreglo de pago acordado; enviar comprobante.
GE-0005469,IA02,Gestor IA02,IA,2026-04,2026-04-10,KB-106704,,Retail,Microcrédito,Montevideo,91-180,WhatsApp,True,83.4,-0.512,enojo,4,Promesa,2026-04-15,,18100.0,18100.0,6,0.0,9415.0,Arreglo de pago acordado; enviar comprobante.
GE-0005470,IA02,Gestor IA02,IA,2026-04,2026-04-02,KB-100002,,Pyme,Microcrédito,Canelones,1-30,WhatsApp,True,86.5,0.464,intencion_pago,4,Promesa,2026-04-07,,65440.0,52352.0,1,0.2,26300.0,Arreglo de pago acordado; enviar comprobante.
GE-0005471,IA02,Gestor IA02,IA,2026-04,2026-04-06,KB-100682,,Retail,Microcrédito,Colonia,61-90,Llamada,True,85.9,-0.135,objecion,3,Promesa,2026-04-11,,16680.0,13344.0,2,0.2,7862.0,Arreglo de pago acordado; enviar comprobante.
GE-0005472,IA02,Gestor IA02,IA,2026-04,2026-04-15,KB-103251,,Pyme,Préstamo personal,Treinta y Tres,1-30,WhatsApp,True,93.1,0.283,neutro,5,Promesa,2026-04-20,,194810.0,175329.0,5,0.1,105479.0,Arreglo de pago acordado; enviar comprobante.
GE-0005473,IA02,Gestor IA02,IA,2026-04,2026-04-13,KB-102031,,Pyme,Préstamo personal,Tacuarembó,1-30,WhatsApp,True,82.6,0.723,intencion_pago,4,Promesa,2026-04-18,,73190.0,58552.0,3,0.2,38360.0,Arreglo de pago acordado; enviar comprobante.
GE-0005474,IA02,Gestor IA02,IA,2026-04,2026-04-02,KB-106519,,Corporativo,Crédito automotor,Rocha,91-180,WhatsApp,True,75.6,-0.321,dificultad_economica,5,Promesa,2026-04-07,,1063390.0,957051.0,3,0.1,411446.0,Arreglo de pago acordado; enviar comprobante.
GE-0005475,IA02,Gestor IA02,IA,2026-04,2026-04-10,KB-103569,,Pyme,Préstamo personal,Artigas,61-90,WhatsApp,True,81.5,0.122,objecion,5,Pago,,2026-04-10,152130.0,152130.0,1,0.0,142981.0,Abonó el total de la deuda.
GE-0005476,IA02,Gestor IA02,IA,2026-04,2026-04-29,KB-108797,,Retail,Préstamo personal,Canelones,1-30,WhatsApp,True,87.3,0.075,neutro,6,Pago,,2026-04-29,46650.0,46650.0,1,0.0,39975.0,Abonó el total de la deuda.
